ID,Category,Reason
https://jpsearch.go.jp/data/adeac-R100000094_I000141420_00,Noise,資料名が「諸士系譜」であり、説明文に「班席が独礼以上の藩士1085家を集録した系譜である」と明記されているため、家系図（系譜）に該当する。
https://jpsearch.go.jp/data/adeac-R100000094_I000141421_00,Noise,資料名が「諸士系譜」であり、説明文に「班席が独礼以上の藩士1085家を集録した系譜である」と明記されているため、家系図（系譜）に該当する。
https://jpsearch.go.jp/data/adeac-R100000094_I000141422_00,Noise,資料名が「諸士系譜」であり、説明文に「班席が独礼以上の藩士1085家を集録した系譜である」と明記されているため、家系図（系譜）に該当する。
https://jpsearch.go.jp/data/adeac-R100000094_I000141423_00,Noise,資料名が「諸士系譜」であり、説明文に「班席が独礼以上の藩士1085家を集録した系譜である」と明記されているため、家系図（系譜）に該当する。
https://jpsearch.go.jp/data/adeac-R100000094_I000141424_00,Noise,資料名が「諸士系譜」であり、説明文に「班席が独礼以上の藩士1085家を集録した系譜である」と明記されているため、家系図（系譜）に該当する。
https://jpsearch.go.jp/data/adeac-R100000094_I000141425_00,Noise,タイトルが「諸士系譜」であり、資料説明に「藩士1085家を集録した系譜である」と明記されているため、判定基準の『家系図(系譜)』に該当する。
https://jpsearch.go.jp/data/adeac-R100000094_I000141426_00,Noise,タイトルが「諸士系譜」であり、資料説明に「藩士1085家を集録した系譜である」と明記されているため、判定基準の『家系図(系譜)』に該当する。
https://jpsearch.go.jp/data/adeac-R100000094_I000141427_00,Noise,タイトルが「諸士系譜」であり、資料説明に「藩士1085家を集録した系譜である」と明記されているため、判定基準の『家系図(系譜)』に該当する。
https://jpsearch.go.jp/data/adeac-R100000094_I000141428_00,Noise,タイトルが「諸士系譜」であり、資料説明に「藩士1085家を集録した系譜である」と明記されているため、判定基準の『家系図(系譜)』に該当する。
https://jpsearch.go.jp/data/adeac-R100000094_I000141429_00,Noise,タイトルが「諸士系譜」であり、資料説明に「藩士1085家を集録した系譜である」と明記されているため、判定基準の『家系図(系譜)』に該当する。
https://jpsearch.go.jp/data/adeac-R100000094_I000141430_00,Noise,タイトルが「諸士系譜」であり、資料説明に「藩士1085家を集録した系譜である」と明記されているため、判定基準の『家系図(系譜)』に該当する。
https://jpsearch.go.jp/data/adeac-R100000094_I000141431_00,Noise,タイトルが「諸士系譜」であり、資料説明に「藩士1085家を集録した系譜である」と明記されているため、判定基準の『家系図(系譜)』に該当する。
https://jpsearch.go.jp/data/adeac-R100000094_I000141432_00,Noise,タイトルが「諸士系譜」であり、資料説明に「藩士1085家を集録した系譜である」と明記されているため、判定基準の『家系図(系譜)』に該当する。
https://jpsearch.go.jp/data/adeac-R100000094_I000141433_00,Noise,タイトルが「諸士系譜」であり、資料説明に「藩士1085家を集録した系譜である」と明記されているため、判定基準の『家系図(系譜)』に該当する。
https://jpsearch.go.jp/data/adeac-R100000094_I000141434_00,Noise,タイトルが「諸士系譜」であり、資料説明に「藩士1085家を集録した系譜である」と明記されているため、判定基準の『家系図(系譜)』に該当する。
https://jpsearch.go.jp/data/adeac-R100000094_I000141435_00,Noise,タイトルが「諸士系譜」であり、資料説明に「藩士1085家を集録した系譜である」と明記されているため、判定基準の『家系図(系譜)』に該当する。
https://jpsearch.go.jp/data/adeac-R100000094_I000141436_00,Noise,タイトルが「諸士系譜」であり、資料説明に「藩士1085家を集録した系譜である」と明記されているため、判定基準の『家系図(系譜)』に該当する。
https://jpsearch.go.jp/data/adeac-R100000094_I000141437_00,Noise,タイトルが「諸士系譜」であり、資料説明に「藩士1085家を集録した系譜である」と明記されているため、判定基準の『家系図(系譜)』に該当する。
https://jpsearch.go.jp/data/adeac-R100000094_I000141438_00,Noise,タイトルが「諸士系譜」であり、資料説明に「藩士1085家を集録した系譜である」と明記されているため、判定基準の『家系図(系譜)』に該当する。
https://jpsearch.go.jp/data/adeac-R100000094_I000141439_00,Noise,タイトルが「諸士系譜」であり、資料説明に「藩士1085家を集録した系譜である」と明記されているため、判定基準の『家系図(系譜)』に該当する。
https://jpsearch.go.jp/data/adeac-R100000094_I000141440_00,Noise,タイトルが「諸士系譜」であり、資料説明に「藩士1085家を集録した系譜である」と明記されているため、判定基準の『家系図(系譜)』に該当する。
https://jpsearch.go.jp/data/adeac-R100000094_I000141441_00,Noise,タイトルが「諸士系譜」であり、資料説明に「藩士1085家を集録した系譜である」と明記されているため、判定基準の『家系図(系譜)』に該当する。
https://jpsearch.go.jp/data/adeac-R100000094_I000141442_00,Noise,タイトルが「諸士系譜」であり、資料説明に「藩士1085家を集録した系譜である」と明記されているため、判定基準の『家系図(系譜)』に該当する。
https://jpsearch.go.jp/data/adeac-R100000094_I000141443_00,Noise,タイトルが「諸士系譜」であり、資料説明に「藩士1085家を集録した系譜である」と明記されているため、判定基準の『家系図(系譜)』に該当する。
https://jpsearch.go.jp/data/adeac-R100000094_I000141444_00,Noise,タイトルが「諸士系譜」であり、資料説明に「藩士1085家を集録した系譜である」と明記されているため、判定基準の『家系図(系譜)』に該当する。
https://jpsearch.go.jp/data/adeac-R100000094_I000141445_00,Noise,タイトルが「諸士系譜」であり、資料説明に「藩士1085家を集録した系譜である」と明記されているため、判定基準の『家系図(系譜)』に該当する。
https://jpsearch.go.jp/data/adeac-R100000094_I000141446_00,Noise,タイトルが「諸士系譜」であり、資料説明に「藩士1085家を集録した系譜である」と明記されているため、判定基準の『家系図(系譜)』に該当する。
https://jpsearch.go.jp/data/adeac-R100000094_I000141447_00,Noise,タイトルが「諸士系譜」であり、資料説明に「藩士1085家を集録した系譜である」と明記されているため、判定基準の『家系図(系譜)』に該当する。
https://jpsearch.go.jp/data/adeac-R100000094_I000141448_00,Noise,タイトルが「諸士系譜」であり、資料説明に「藩士1085家を集録した系譜である」と明記されているため、判定基準の『家系図(系譜)』に該当する。
https://jpsearch.go.jp/data/adeac-R100000094_I000141449_00,Noise,タイトルが「諸士系譜」であり、資料説明に「藩士1085家を集録した系譜である」と明記されているため、判定基準の『家系図(系譜)』に該当する。
https://jpsearch.go.jp/data/adeac-R100000094_I000141450_00,Noise,資料のタイトルに「諸士系譜」とあり、説明文に「藩士1085家を集録した系譜である」と明記されているため、家系図（系譜）に該当し、実用的な楽譜ではないと判断される。
https://jpsearch.go.jp/data/adeac-R100000094_I000141451_00,Noise,資料のタイトルに「諸士系譜」とあり、説明文に「藩士1085家を集録した系譜である」と明記されているため、家系図（系譜）に該当し、実用的な楽譜ではないと判断される。
https://jpsearch.go.jp/data/adeac-R100000094_I000141452_00,Noise,資料のタイトルに「諸士系譜」とあり、説明文に「藩士1085家を集録した系譜である」と明記されているため、家系図（系譜）に該当し、実用的な楽譜ではないと判断される。
https://jpsearch.go.jp/data/adeac-R100000094_I000141453_00,Noise,資料のタイトルに「諸士系譜」とあり、説明文に「藩士1085家を集録した系譜である」と明記されているため、家系図（系譜）に該当し、実用的な楽譜ではないと判断される。
https://jpsearch.go.jp/data/adeac-R100000094_I000141454_00,Noise,資料のタイトルに「諸士系譜」とあり、説明文に「藩士1085家を集録した系譜である」と明記されているため、家系図（系譜）に該当し、実用的な楽譜ではないと判断される。
https://jpsearch.go.jp/data/adeac-R100000094_I000141455_00,Noise,資料のタイトルに「諸士系譜」とあり、説明文に「藩士1085家を集録した系譜である」と明記されているため、家系図（系譜）に該当し、実用的な楽譜ではないと判断される。
https://jpsearch.go.jp/data/adeac-R100000094_I000141456_00,Noise,資料のタイトルに「諸士系譜」とあり、説明文に「藩士1085家を集録した系譜である」と明記されているため、家系図（系譜）に該当し、実用的な楽譜ではないと判断される。
https://jpsearch.go.jp/data/adeac-R100000094_I000141457_00,Noise,資料のタイトルに「諸士系譜」とあり、説明文に「藩士1085家を集録した系譜である」と明記されているため、家系図（系譜）に該当し、実用的な楽譜ではないと判断される。
https://jpsearch.go.jp/data/adeac-R100000094_I000141458_00,Noise,資料のタイトルに「諸士系譜」とあり、説明文に「藩士1085家を集録した系譜である」と明記されているため、家系図（系譜）に該当し、実用的な楽譜ではないと判断される。
https://jpsearch.go.jp/data/adeac-R100000094_I000141459_00,Noise,資料のタイトルに「諸士系譜」とあり、説明文に「藩士1085家を集録した系譜である」と明記されているため、家系図（系譜）に該当し、実用的な楽譜ではないと判断される。
https://jpsearch.go.jp/data/adeac-R100000094_I000141460_00,Noise,資料のタイトルに「諸士系譜」とあり、説明文に「藩士1085家を集録した系譜である」と明記されているため、家系図（系譜）に該当し、実用的な楽譜ではないと判断される。
https://jpsearch.go.jp/data/adeac-R100000094_I000141461_00,Noise,資料のタイトルに「諸士系譜」とあり、説明文に「藩士1085家を集録した系譜である」と明記されているため、家系図（系譜）に該当し、実用的な楽譜ではないと判断される。
https://jpsearch.go.jp/data/adeac-R100000094_I000141462_00,Noise,資料のタイトルに「諸士系譜」とあり、説明文に「藩士1085家を集録した系譜である」と明記されているため、家系図（系譜）に該当し、実用的な楽譜ではないと判断される。
https://jpsearch.go.jp/data/adeac-R100000094_I000141463_00,Noise,資料のタイトルに「諸士系譜」とあり、説明文に「藩士1085家を集録した系譜である」と明記されているため、家系図（系譜）に該当し、実用的な楽譜ではないと判断される。
https://jpsearch.go.jp/data/adeac-R100000094_I000141464_00,Noise,資料のタイトルに「諸士系譜」とあり、説明文に「藩士1085家を集録した系譜である」と明記されているため、家系図（系譜）に該当し、実用的な楽譜ではないと判断される。
https://jpsearch.go.jp/data/adeac-R100000094_I000141465_00,Noise,資料のタイトルに「諸士系譜」とあり、説明文に「藩士1085家を集録した系譜である」と明記されているため、家系図（系譜）に該当し、実用的な楽譜ではないと判断される。
https://jpsearch.go.jp/data/adeac-R100000094_I000141466_00,Noise,資料のタイトルに「諸士系譜」とあり、説明文に「藩士1085家を集録した系譜である」と明記されているため、家系図（系譜）に該当し、実用的な楽譜ではないと判断される。
https://jpsearch.go.jp/data/adeac-R100000094_I000141467_00,Noise,資料のタイトルに「諸士系譜」とあり、説明文に「藩士1085家を集録した系譜である」と明記されているため、家系図（系譜）に該当し、実用的な楽譜ではないと判断される。
https://jpsearch.go.jp/data/adeac-R100000094_I000141468_00,Noise,資料のタイトルに「諸士系譜」とあり、説明文に「藩士1085家を集録した系譜である」と明記されているため、家系図（系譜）に該当し、実用的な楽譜ではないと判断される。
https://jpsearch.go.jp/data/adeac-R100000094_I000141469_00,Noise,資料のタイトルに「諸士系譜」とあり、説明文に「藩士1085家を集録した系譜である」と明記されているため、家系図（系譜）に該当し、実用的な楽譜ではないと判断される。
https://jpsearch.go.jp/data/adeac-R100000094_I000141470_00,Noise,資料のタイトルに「諸士系譜」とあり、説明文に「藩士1085家を集録した系譜である」と明記されているため、家系図（系譜）に該当し、実用的な楽譜ではないと判断される。
https://jpsearch.go.jp/data/adeac-R100000094_I000141471_00,Noise,資料のタイトルに「諸士系譜」とあり、説明文に「藩士1085家を集録した系譜である」と明記されているため、家系図（系譜）に該当し、実用的な楽譜ではないと判断される。
https://jpsearch.go.jp/data/adeac-R100000094_I000141472_00,Noise,資料のタイトルに「諸士系譜」とあり、説明文に「藩士1085家を集録した系譜である」と明記されているため、家系図（系譜）に該当し、実用的な楽譜ではないと判断される。
https://jpsearch.go.jp/data/adeac-R100000094_I000141473_00,Noise,資料のタイトルに「諸士系譜」とあり、説明文に「藩士1085家を集録した系譜である」と明記されているため、家系図（系譜）に該当し、実用的な楽譜ではないと判断される。
https://jpsearch.go.jp/data/adeac-R100000094_I000141474_00,Noise,資料のタイトルに「諸士系譜」とあり、説明文に「藩士1085家を集録した系譜である」と明記されているため、家系図（系譜）に該当し、実用的な楽譜ではないと判断される。
https://jpsearch.go.jp/data/adeac-R100000094_I000141600_00,Noise,資料のTitleが「諸士系譜」であり、Descに「藩士1085家を集録した系譜である」と明記されているため、家系図（系譜）に該当します。これは実用的な楽譜ではありません。
https://jpsearch.go.jp/data/adeac-R100000094_I000141601_00,Noise,資料のTitleが「諸士系譜」であり、Descに「藩士1085家を集録した系譜である」と明記されているため、家系図（系譜）に該当します。これは実用的な楽譜ではありません。
https://jpsearch.go.jp/data/adeac-R100000094_I000141602_00,Noise,資料のTitleが「諸士系譜」であり、Descに「藩士1085家を集録した系譜である」と明記されているため、家系図（系譜）に該当します。これは実用的な楽譜ではありません。
https://jpsearch.go.jp/data/adeac-R100000094_I000141603_00,Noise,資料のTitleが「諸士系譜」であり、Descに「藩士1085家を集録した系譜である」と明記されているため、家系図（系譜）に該当します。これは実用的な楽譜ではありません。
https://jpsearch.go.jp/data/adeac-R100000094_I000141604_00,Noise,資料のTitleが「諸士系譜」であり、Descに「藩士1085家を集録した系譜である」と明記されているため、家系図（系譜）に該当します。これは実用的な楽譜ではありません。
https://jpsearch.go.jp/data/adeac-R100000094_I000141605_00,Noise,資料のTitleが「諸士系譜」であり、Descに「藩士1085家を集録した系譜である」と明記されているため、家系図（系譜）に該当します。これは実用的な楽譜ではありません。
https://jpsearch.go.jp/data/adeac-R100000094_I000141606_00,Noise,資料のTitleが「諸士系譜」であり、Descに「藩士1085家を集録した系譜である」と明記されているため、家系図（系譜）に該当します。これは実用的な楽譜ではありません。
https://jpsearch.go.jp/data/adeac-R100000094_I000141607_00,Noise,資料のTitleが「諸士系譜」であり、Descに「藩士1085家を集録した系譜である」と明記されているため、家系図（系譜）に該当します。これは実用的な楽譜ではありません。
https://jpsearch.go.jp/data/adeac-R100000094_I000141608_00,Noise,資料のTitleが「諸士系譜」であり、Descに「藩士1085家を集録した系譜である」と明記されているため、家系図（系譜）に該当します。これは実用的な楽譜ではありません。
https://jpsearch.go.jp/data/adeac-R100000094_I000141609_00,Noise,資料のTitleが「諸士系譜」であり、Descに「藩士1085家を集録した系譜である」と明記されているため、家系図（系譜）に該当します。これは実用的な楽譜ではありません。
https://jpsearch.go.jp/data/adeac-R100000094_I000141610_00,Noise,資料のTitleが「諸士系譜」であり、Descに「藩士1085家を集録した系譜である」と明記されているため、家系図（系譜）に該当します。これは実用的な楽譜ではありません。
https://jpsearch.go.jp/data/adeac-R100000094_I000141611_00,Noise,資料のTitleが「諸士系譜」であり、Descに「藩士1085家を集録した系譜である」と明記されているため、家系図（系譜）に該当します。これは実用的な楽譜ではありません。
https://jpsearch.go.jp/data/adeac-R100000094_I000141612_00,Noise,資料のTitleが「諸士系譜」であり、Descに「藩士1085家を集録した系譜である」と明記されているため、家系図（系譜）に該当します。これは実用的な楽譜ではありません。
https://jpsearch.go.jp/data/adeac-R100000094_I000141613_00,Noise,資料のTitleが「諸士系譜」であり、Descに「藩士1085家を集録した系譜である」と明記されているため、家系図（系譜）に該当します。これは実用的な楽譜ではありません。
https://jpsearch.go.jp/data/adeac-R100000094_I000141614_00,Noise,資料のTitleが「諸士系譜」であり、Descに「藩士1085家を集録した系譜である」と明記されているため、家系図（系譜）に該当します。これは実用的な楽譜ではありません。
https://jpsearch.go.jp/data/adeac-R100000094_I000141615_00,Noise,資料のTitleが「諸士系譜」であり、Descに「藩士1085家を集録した系譜である」と明記されているため、家系図（系譜）に該当します。これは実用的な楽譜ではありません。
https://jpsearch.go.jp/data/adeac-R100000094_I000141616_00,Noise,資料のTitleが「諸士系譜」であり、Descに「藩士1085家を集録した系譜である」と明記されているため、家系図（系譜）に該当します。これは実用的な楽譜ではありません。
https://jpsearch.go.jp/data/adeac-R100000094_I000141617_00,Noise,資料のTitleが「諸士系譜」であり、Descに「藩士1085家を集録した系譜である」と明記されているため、家系図（系譜）に該当します。これは実用的な楽譜ではありません。
https://jpsearch.go.jp/data/adeac-R100000094_I000141618_00,Noise,資料のTitleが「諸士系譜」であり、Descに「藩士1085家を集録した系譜である」と明記されているため、家系図（系譜）に該当します。これは実用的な楽譜ではありません。
https://jpsearch.go.jp/data/adeac-R100000094_I000141619_00,Noise,資料のTitleが「諸士系譜」であり、Descに「藩士1085家を集録した系譜である」と明記されているため、家系図（系譜）に該当します。これは実用的な楽譜ではありません。
https://jpsearch.go.jp/data/adeac-R100000094_I000141620_00,Noise,資料のTitleが「諸士系譜」であり、Descに「藩士1085家を集録した系譜である」と明記されているため、家系図（系譜）に該当します。これは実用的な楽譜ではありません。
https://jpsearch.go.jp/data/adeac-R100000094_I000141621_00,Noise,資料のTitleが「諸士系譜」であり、Descに「藩士1085家を集録した系譜である」と明記されているため、家系図（系譜）に該当します。これは実用的な楽譜ではありません。
https://jpsearch.go.jp/data/adeac-R100000094_I000141622_00,Noise,資料のTitleが「諸士系譜」であり、Descに「藩士1085家を集録した系譜である」と明記されているため、家系図（系譜）に該当します。これは実用的な楽譜ではありません。
https://jpsearch.go.jp/data/adeac-R100000094_I000141623_00,Noise,資料のTitleが「諸士系譜」であり、Descに「藩士1085家を集録した系譜である」と明記されているため、家系図（系譜）に該当します。これは実用的な楽譜ではありません。
https://jpsearch.go.jp/data/adeac-R100000094_I000141624_00,Noise,資料のTitleが「諸士系譜」であり、Descに「藩士1085家を集録した系譜である」と明記されているため、家系図（系譜）に該当します。これは実用的な楽譜ではありません。
https://jpsearch.go.jp/data/adeac-R100000094_I000141625_00,Noise,資料のタイトルが「諸士系譜」であり、説明文に「班席が独礼以上の藩士1085家を集録した系譜である」と明確に記載されているため、家系図（系譜）に該当し、実用的な楽譜ではない。
https://jpsearch.go.jp/data/adeac-R100000094_I000141626_00,Noise,資料のタイトルが「諸士系譜」であり、説明文に「班席が独礼以上の藩士1085家を集録した系譜である」と明確に記載されているため、家系図（系譜）に該当し、実用的な楽譜ではない。
https://jpsearch.go.jp/data/adeac-R100000094_I000141627_00,Noise,資料のタイトルが「諸士系譜」であり、説明文に「班席が独礼以上の藩士1085家を集録した系譜である」と明確に記載されているため、家系図（系譜）に該当し、実用的な楽譜ではない。
https://jpsearch.go.jp/data/adeac-R100000094_I000141628_00,Noise,資料のタイトルが「諸士系譜」であり、説明文に「班席が独礼以上の藩士1085家を集録した系譜である」と明確に記載されているため、家系図（系譜）に該当し、実用的な楽譜ではない。
https://jpsearch.go.jp/data/adeac-R100000094_I000141629_00,Noise,資料のタイトルが「諸士系譜」であり、説明文に「班席が独礼以上の藩士1085家を集録した系譜である」と明確に記載されているため、家系図（系譜）に該当し、実用的な楽譜ではない。
https://jpsearch.go.jp/data/adeac-R100000094_I000141630_00,Noise,資料のタイトルが「諸士系譜」であり、説明文に「班席が独礼以上の藩士1085家を集録した系譜である」と明確に記載されているため、家系図（系譜）に該当し、実用的な楽譜ではない。
https://jpsearch.go.jp/data/adeac-R100000094_I000141631_00,Noise,資料のタイトルが「諸士系譜」であり、説明文に「班席が独礼以上の藩士1085家を集録した系譜である」と明確に記載されているため、家系図（系譜）に該当し、実用的な楽譜ではない。
https://jpsearch.go.jp/data/adeac-R100000094_I000141632_00,Noise,資料のタイトルが「諸士系譜」であり、説明文に「班席が独礼以上の藩士1085家を集録した系譜である」と明確に記載されているため、家系図（系譜）に該当し、実用的な楽譜ではない。
https://jpsearch.go.jp/data/adeac-R100000094_I000141633_00,Noise,資料のタイトルが「諸士系譜」であり、説明文に「班席が独礼以上の藩士1085家を集録した系譜である」と明確に記載されているため、家系図（系譜）に該当し、実用的な楽譜ではない。
https://jpsearch.go.jp/data/adeac-R100000094_I000141634_00,Noise,資料のタイトルが「諸士系譜」であり、説明文に「班席が独礼以上の藩士1085家を集録した系譜である」と明確に記載されているため、家系図（系譜）に該当し、実用的な楽譜ではない。
https://jpsearch.go.jp/data/adeac-R100000094_I000141635_00,Noise,資料のタイトルが「諸士系譜」であり、説明文に「班席が独礼以上の藩士1085家を集録した系譜である」と明確に記載されているため、家系図（系譜）に該当し、実用的な楽譜ではない。
https://jpsearch.go.jp/data/adeac-R100000094_I000141636_00,Noise,資料のタイトルが「諸士系譜」であり、説明文に「班席が独礼以上の藩士1085家を集録した系譜である」と明確に記載されているため、家系図（系譜）に該当し、実用的な楽譜ではない。
https://jpsearch.go.jp/data/adeac-R100000094_I000141637_00,Noise,資料のタイトルが「諸士系譜」であり、説明文に「班席が独礼以上の藩士1085家を集録した系譜である」と明確に記載されているため、家系図（系譜）に該当し、実用的な楽譜ではない。
https://jpsearch.go.jp/data/adeac-R100000094_I000141638_00,Noise,資料のタイトルが「諸士系譜」であり、説明文に「班席が独礼以上の藩士1085家を集録した系譜である」と明確に記載されているため、家系図（系譜）に該当し、実用的な楽譜ではない。
https://jpsearch.go.jp/data/adeac-R100000094_I000141639_00,Noise,資料のタイトルが「諸士系譜」であり、説明文に「班席が独礼以上の藩士1085家を集録した系譜である」と明確に記載されているため、家系図（系譜）に該当し、実用的な楽譜ではない。
https://jpsearch.go.jp/data/adeac-R100000094_I000141640_00,Noise,資料のタイトルが「諸士系譜」であり、説明文に「班席が独礼以上の藩士1085家を集録した系譜である」と明確に記載されているため、家系図（系譜）に該当し、実用的な楽譜ではない。
https://jpsearch.go.jp/data/adeac-R100000094_I000141641_00,Noise,資料のタイトルが「諸士系譜」であり、説明文に「班席が独礼以上の藩士1085家を集録した系譜である」と明確に記載されているため、家系図（系譜）に該当し、実用的な楽譜ではない。
https://jpsearch.go.jp/data/adeac-R100000094_I000141642_00,Noise,資料のタイトルが「諸士系譜」であり、説明文に「班席が独礼以上の藩士1085家を集録した系譜である」と明確に記載されているため、家系図（系譜）に該当し、実用的な楽譜ではない。
https://jpsearch.go.jp/data/adeac-R100000094_I000141643_00,Noise,資料のタイトルが「諸士系譜」であり、説明文に「班席が独礼以上の藩士1085家を集録した系譜である」と明確に記載されているため、家系図（系譜）に該当し、実用的な楽譜ではない。
https://jpsearch.go.jp/data/adeac-R100000094_I000141644_00,Noise,資料のタイトルが「諸士系譜」であり、説明文に「班席が独礼以上の藩士1085家を集録した系譜である」と明確に記載されているため、家系図（系譜）に該当し、実用的な楽譜ではない。
https://jpsearch.go.jp/data/adeac-R100000094_I000141645_00,Noise,資料のタイトルが「諸士系譜」であり、説明文に「班席が独礼以上の藩士1085家を集録した系譜である」と明確に記載されているため、家系図（系譜）に該当し、実用的な楽譜ではない。
https://jpsearch.go.jp/data/adeac-R100000094_I000141646_00,Noise,資料のタイトルが「諸士系譜」であり、説明文に「班席が独礼以上の藩士1085家を集録した系譜である」と明確に記載されているため、家系図（系譜）に該当し、実用的な楽譜ではない。
https://jpsearch.go.jp/data/adeac-R100000094_I000141647_00,Noise,資料のタイトルが「諸士系譜」であり、説明文に「班席が独礼以上の藩士1085家を集録した系譜である」と明確に記載されているため、家系図（系譜）に該当し、実用的な楽譜ではない。
https://jpsearch.go.jp/data/adeac-R100000094_I000141648_00,Noise,資料のタイトルが「諸士系譜」であり、説明文に「班席が独礼以上の藩士1085家を集録した系譜である」と明確に記載されているため、家系図（系譜）に該当し、実用的な楽譜ではない。
https://jpsearch.go.jp/data/adeac-R100000094_I000141649_00,Noise,資料のタイトルが「諸士系譜」であり、説明文に「班席が独礼以上の藩士1085家を集録した系譜である」と明確に記載されているため、家系図（系譜）に該当し、実用的な楽譜ではない。
